Original row	Sample	0h	6h	3d	7d	11d
2111	SMED30012022	1.084952	0.011129309	-0.28270483	0.69150174	-1.5048783
2119	SMED30012075	0.88958883	0.44243234	-1.706169	0.31332645	0.060821354
2123	SMED30012118	1.7814178	-0.34148628	-0.40055847	-0.4513404	-0.58803266
2126	SMED30012136	0.6780583	-1.61337	0.7467348	0.51965946	-0.33108264
2134	SMED30012187	1.055774	-0.8782784	-0.8862899	-0.37951833	1.0883126
2153	SMED30012282	1.2253556	-1.494497	-0.1685557	0.4841617	-0.046464704
2177	SMED30012411	1.7061833	-0.30580613	-0.4137501	-0.90411496	-0.08251209
2189	SMED30012459	0.5969405	-1.1833122	0.5028848	1.0385022	-0.9550153
2199	SMED30012546	1.3676107	-1.2217165	-0.33491796	0.598007	-0.4089832
2242	SMED30012773	1.5699098	0.15839863	-0.7948731	0.0038241816	-0.93725944
2252	SMED30012822	1.4422373	-0.07257157	-1.0987831	-0.7145233	0.4436407
2265	SMED30012869	1.5772097	-0.9763084	-0.1743292	0.25461304	-0.68118507
2267	SMED30012873	0.57697403	-1.3005168	-0.85199577	0.8537217	0.7218168
2293	SMED30013025	1.7823541	-0.42014152	-0.589774	-0.40250963	-0.369929
2319	SMED30013177	0.8534042	-1.4583826	-0.13336854	1.0228003	-0.2844535
2343	SMED30013298	0.45326442	-0.37088314	-1.5829126	0.6371552	0.8633761
2364	SMED30013423	0.5965036	-0.35841742	-0.45970845	1.3914028	-1.1697806
2370	SMED30013445	1.3229777	-1.2977047	-0.46772745	0.5741016	-0.13164718
2384	SMED30013522	1.647041	-0.99362886	0.053540777	-0.1998536	-0.5070993
2397	SMED30013608	0.8518341	-0.92232907	-0.5355731	1.2912623	-0.68519413
2440	SMED30013881	1.7138637	-0.12453841	-0.44473895	-0.2605807	-0.8840057
2453	SMED30013960	1.1492873	-0.70847183	-0.56683093	-0.8982334	1.0242488
2508	SMED30014263	1.4032456	-0.44196272	-1.2952436	0.39297795	-0.05901723
2531	SMED30014378	1.3445318	-1.0747437	-0.7529771	0.6619812	-0.17879212
2548	SMED30014488	0.5957586	-0.20761545	-1.4924283	1.170569	-0.06628384
2550	SMED30014493	1.7679545	-0.4958772	-0.43196836	-0.2091583	-0.6309507
2556	SMED30014511	1.5079787	-0.996259	0.2821158	0.014659615	-0.80849504
2565	SMED30014561	1.5931544	-0.9077352	0.31303713	-0.35530847	-0.6431479
2568	SMED30014575	0.5685317	-0.24617895	-0.7719285	-0.98335844	1.4329342
2569	SMED30014580	1.4111544	-0.6533946	-0.7729003	-0.6939386	0.7090791
2584	SMED30014667	0.58558345	-1.5322518	0.012135529	-0.19321577	1.1277486
2615	SMED30014813	1.4916518	-0.02520982	-1.3115987	-0.22243877	0.067595474
2622	SMED30014853	1.6996148	-0.49392995	-0.18600085	-0.90536	-0.11432396
2669	SMED30015120	0.53799516	-0.73691547	-0.89140755	1.488165	-0.39783713
