Original row	Sample	0h	6h	3d	7d	11d
5951	SMED30033735	-1.586437	-0.36798385	0.42999753	0.784285	0.7401383
5963	SMED30033809	-0.7765629	-0.4634603	0.049365718	-0.5161758	1.7068334
6074	SMED30034412	-1.2574914	-0.9081452	0.6393906	0.86425203	0.6619939
6275	SMED30035400	-1.0675528	-1.0755852	0.5856927	0.5070672	1.0503782
69	SMED30000479	-1.2099026	-0.96870285	0.6333998	0.80951303	0.7356927
158	SMED30001036	-0.6234667	-1.3783345	0.8117539	1.0100132	0.180034
201	SMED30001251	-1.4333153	-0.6608458	0.5564589	0.8609915	0.6767107
743	SMED30004176	-1.6943717	-0.0064135822	0.33160275	0.8867952	0.48238727
826	SMED30004664	-0.7826376	-1.2814912	0.7901289	1.0303301	0.24366987
995	SMED30005643	-0.8998076	-1.0246044	0.7670403	1.2429247	-0.08555295
1282	SMED30007235	-0.08443729	-1.6700157	0.80350286	0.7058533	0.2450968
1620	SMED30009143	-1.4990752	-0.4973937	0.5358869	1.0055621	0.4550199
1732	SMED30009794	-1.6543367	-0.17059878	0.32944387	0.6873921	0.8080995
1786	SMED30010128	-1.4945198	-0.30545038	0.2563038	0.31578162	1.2278848
2037	SMED30011653	-0.72473997	-1.2810632	0.5598224	0.2357544	1.2102263
2296	SMED30013033	-1.0876708	0.45940506	-0.30335206	-0.55398047	1.4855983
2517	SMED30014310	-1.3120623	-0.83260024	0.60810137	0.9005152	0.636046
2562	SMED30014543	-1.2288964	-0.91765606	0.54728997	0.6133856	0.98587674
2704	SMED30015286	-0.6010369	-1.4193476	0.63207877	0.3329142	1.0553916
2910	SMED30016654	-1.3646262	-0.76522	0.5497567	0.7612335	0.8188559
3101	SMED30017653	-1.1658508	-1.0006777	0.5801622	0.643903	0.94246316
3936	SMED30022434	-1.1502115	-0.95959985	0.6947	1.0765433	0.338568
3945	SMED30022558	-1.3838731	-0.12007723	0.08698219	-0.019187309	1.4361554
4133	SMED30023520	-1.3064767	-0.80577755	0.5076182	0.58012843	1.0245076
4270	SMED30024278	-1.4451299	-0.42248297	0.55240774	1.1882018	0.12700336
5020	SMED30028431	-1.4512997	-0.5148528	0.35609803	0.48431528	1.1257392
