Sample	0h	6h	12h	1d	2d	3d	5d	7d	9d	11d
SMED30014565	57.2857	57.7595	51.102	44.8487	46.6118	47.5936	49.5451	50.5843	52.6707	52.3262
SMED30014566	0.705072	0.882371	0.402276	0.482656	0.8404	0.951374	1.04811	0.7978	0.769262	0.703919
SMED30014567	1.22127	2.39432	1.17064	0.960838	1.26456	1.64682	1.37348	1.29958	1.42437	1.58301
SMED30014568	2.21004	2.63489	1.39035	1.76684	1.84516	2.62031	1.80652	2.16921	1.9655	2.60978
SMED30014569	10.0851	9.63811	12.9502	14.1767	13.1472	11.151	13.2503	12.3851	12.5637	11.5004
SMED30014570	63.3533	77.4293	54.1315	51.3263	27.4487	36.6939	17.069	8.31021	34.4698	23.3843
SMED30014571	0.431601	0.516706	0.299965	0.228553	0.318785	0.64757	0.414356	0.368076	0.360151	0.336348
SMED30014572	6.59586	7.09336	7.1755	8.41333	10.3424	8.34558	7.52791	7.5073	7.31593	7.21683
SMED30014573	0.188904	0.10886	0.148869	0.105988	0.0401394	0.144583	0.247949	0.192682	0.21616	0.227673
SMED30014574	0.0507071	0.0370383	0.00685257	0.0143803	0.0224112	0.0213926	0.0366706	0.0097805	0.0402597	0.0280016
SMED30014575	16.1147	14.6528	10.3397	10.1632	11.5391	10.8179	11.0993	13.1091	12.6272	14.9646
SMED30014576	0.0360877	0.0215268	0.0396353	0	0	0	0.0186377	0	0.0167665	0.0494824
SMED30014577	4.82861	5.45508	3.32638	2.96819	3.07914	4.75683	3.17078	3.60084	2.88897	3.70512
SMED30014578	0.267886	0.217611	0.259931	0.316799	0.205141	0.172917	0.312324	0.249826	0.311386	0.194888
SMED30014579	0.609786	0.578224	0.304576	0.427176	0.498748	0.758681	0.372238	0.489857	0.3833	0.500248
SMED30014580	15.1726	15.8229	17.861	19.8769	24.8105	20.0167	17.5166	16.6344	15.4231	16.7749
SMED30014581	0.729685	0.723883	0.882967	0.683205	0.573351	0.642803	0.597818	0.485562	0.621039	0.516761
SMED30014582	14.8345	14.2189	17.4187	22.2128	21.4006	20.3255	19.6886	14.9496	16.1261	14.7547
SMED30014583	0.57936	0.721209	0.707038	0.797105	0.494306	0.279308	0.299923	0.197076	0.224242	0.198846
SMED30014584	5.18348	5.291	3.99009	3.99695	4.87379	5.45497	5.16335	5.92142	5.13333	5.08457
SMED30014585	0	0.116345	0.0647713	0	0.0383273	0.044038	0	0.0913353	0.121375	0.0331714
SMED30014586	0.0082393	0.0254199	0.0126577	0	0.0132336	0.0491465	0.00905613	0	0	0
SMED30014587	10.5536	10.1702	9.56303	11.2336	12.1486	12.6333	12.4764	11.6664	12.2147	11.5705
SMED30014588	2.05745	2.15573	1.67569	2.0928	1.92356	2.54538	2.3378	1.98082	2.42789	2.48888
SMED30014589	0.0620575	0.0404997	0.0946171	0	0	0.040679	0.049953	0.199366	0.0301717	0.0623633
SMED30014590	1.13876	1.12909	0.65358	0.727576	1.14525	1.25747	1.28063	1.38495	1.37843	1.32111
SMED30014591	15.641	15.2789	15.3953	11.2549	9.54709	10.3948	11.5085	13.1486	14.1766	12.3991
SMED30014592	0.490618	0.576574	0.280996	0.356338	0.596964	0.64329	0.749666	0.561029	0.726518	0.554167
SMED30014593	0.327993	0.312687	0.42248	0.237993	0.204129	0.191898	0.496556	0.226809	0.222814	0.129591
SMED30014594	28.4167	29.4369	25.8696	28.7459	32.1503	35.6375	33.4162	31.51	31.9115	31.2808
SMED30014595	1.89911	1.96126	1.55085	1.717	1.80988	1.89558	2.29049	2.34794	2.80726	2.51972
SMED30014596	33.1206	38.5441	29.8042	29.1614	31.8698	31.7649	35.0472	36.7314	34.968	39.2297
SMED30014597	1.55018	1.5525	1.48477	1.32118	1.43515	1.58413	1.39115	1.65663	1.29415	1.5762
SMED30014598	0.349717	0.146425	0.354958	0.429061	0.40665	0.313612	0.621504	0.562014	0.774784	0.674628
SMED30014599	2.29914	2.2473	1.59012	1.84084	2.55956	2.99701	3.51046	4.09583	4.11244	4.18835
SMED30014600	1.94034	2.21307	2.68895	3.08089	2.78134	2.56845	4.38106	4.43128	4.37683	4.2858
SMED30014601	6.03116	8.0484	8.23191	9.87211	7.81523	7.37018	8.89852	7.10743	5.57096	8.44166
SMED30014602	0.230803	0.292489	0.0784073	0.164154	0.18626	0.360062	0.153445	0.398016	0.163952	0.23394
SMED30014603	0.808837	0.851251	0.451001	0.257691	0.352374	1.088	0.504418	0.662455	0.32824	0.610342
